center,good
accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
-6910,-7222,14228,9665,-2138,1414
-356,-5322,19464,10165,-2165,1412
-2682,-854,24316,11038,-1877,1229
-2470,308,26848,10106,-1998,728
-3354,-1278,27992,9373,-1301,729
-438,-1688,20704,8804,67,887
-1142,-538,17400,7930,91,1029
-1186,-2006,17584,8055,334,1169
-1522,-18,14148,8692,340,1566
-1820,4008,14764,8125,-488,697
-4122,6176,14050,8078,-297,820
-3442,4714,14654,8047,-780,1061
-1098,6958,14336,8277,-1560,1045
-258,10106,13908,8397,-1152,918
64,10864,11246,7838,-439,620
-622,8346,12638,7645,-464,314
-688,7784,11368,7910,-89,187
-1080,9770,11860,8050,204,99
-796,11248,10822,7704,-24,-78
-758,10784,10820,7079,127,-152
-998,11284,11012,6734,123,-9
24,11582,7696,6770,397,69
-110,15412,7462,5789,192,-680
-218,15112,10712,4189,177,280
-216,10728,13218,4474,638,1325
-268,10808,10930,4702,731,1904
476,12740,8140,4466,600,1386
-980,12750,6548,3867,961,273
-2310,12050,6880,3812,1493,-271
-1898,13762,6044,3925,1498,-311
-2496,15994,5854,3194,876,-309
-2450,17016,4954,2672,133,-274
-854,17042,4334,2155,59,-242
62,17398,4334,1981,397,-290
-54,16672,4334,1881,686,-385
-340,15534,4326,1966,924,-237
-512,15782,3898,1933,650,-190
-1230,16818,4352,1386,523,-143
-1744,15838,5094,957,679,-32
-1574,14516,5528,694,749,101
-1796,14230,6562,454,553,164
-2234,14674,6478,401,248,-74
-2270,14908,5736,61,127,-283
-2026,15016,4868,-466,162,-292
-1736,15384,6458,-882,285,-261
-1444,15442,6928,-444,151,-452
