accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
1906,15362,-4542,-1267,-1344,-477
1182,14194,-3230,-237,-773,-538
478,15778,-3536,608,-525,-280
856,16500,-4444,203,-558,-171
600,16098,-3326,-353,-789,-116
-360,15730,-3024,-256,-1120,-103
-726,16338,-3854,-61,-1191,-16
-562,16552,-4560,-371,-1239,-17
54,16210,-4494,-688,-1333,-38
668,16036,-3688,-608,-1253,-5
396,16180,-3372,-610,-1337,67
-14,16234,-3586,-696,-1291,69
282,16202,-3336,-779,-1429,-106
268,15826,-2958,-881,-1587,-282
134,15116,-3138,-532,-1617,-217
292,15780,-3230,-244,-1576,-131
-80,16586,-3220,-349,-1741,-169
-464,16528,-3672,-665,-1923,-249
-192,15582,-2868,-542,-1720,-207
256,15854,-4148,-534,-1627,-344
556,15810,-3884,-721,-1432,-417
654,15320,-2962,-830,-1182,-288
664,16080,-3160,-461,-1044,-279
528,16444,-3096,-620,-730,-427
452,16958,-3384,-844,-489,-472
14,15512,-2460,-987,-460,-321
112,15370,-2298,-562,-260,-276
24,15778,-2198,-318,-129,-186
-278,16018,-2292,-116,-323,-71
